src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_fwd_packets,total_bwd_packets,total_fwd_bytes,total_bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_std,flag_syn_count,flag_ack_count,flag_fin_count,flag_rst_count,flag_psh_count,flag_urg_count,fwd_avg_bytes_per_pkt,bwd_avg_bytes_per_pkt,active_mean,idle_mean,port_scan_score,mean_ttl,mean_tcp_window,payload_entropy,label,dataset_source
192.168.1.80,10.0.0.205,43358,56697,17,18.622637222964414,844,334,45268,30250,4055.1721593370967,63.256346880202074,0.7760866681373857,0.3417790095453963,1.1952333217903326,0.4247935709153085,0.879252168373557,0.2353730551430325,47,454,26,5,97,2,53.63507109004739,90.5688622754491,8.63042325240626,27.657690989867273,0.050476202094558525,45.91894460834926,47636.60600145714,0.7588104571316876,Generic,UNSW-NB15
192.168.1.241,10.0.0.12,6298,18330,6,68.00570834810198,977,405,10619,45015,818.0783841736535,20.321823469964215,0.2554685365076347,0.20500603630586994,0.79631593610909,0.1764249326650917,0.7946210222248989,0.2883718882740956,40,72,9,3,17,0,10.868986693961105,111.14814814814815,1.6633095204169686,16.095327022932555,0.011763718361773786,41.18345870769356,12368.068873609183,5.472093750186389,Shellcode,UNSW-NB15
192.168.1.178,10.0.0.247,24663,30528,17,99.79497904136011,383,85,45701,5990,517.971951059548,4.689614693000106,0.6565509529944532,0.271143124692516,0.14975954855260137,0.2901428326598552,0.9555973560897967,0.43428287073569793,9,214,11,4,17,4,119.32375979112271,70.47058823529412,3.5304436605526424,29.872611578781264,0.0018036979588461947,114.79296688689577,44262.05522953992,5.895603879187686,BENIGN,UNSW-NB15
192.168.1.93,10.0.0.15,36279,56972,17,95.1608994412398,729,325,20048,21115,432.5621157607641,11.075977698706248,0.6538176582373083,0.1915753230530704,1.070886636234706,0.182947486681983,0.6050287481565226,0.3789887192076605,12,207,49,0,48,4,27.50068587105624,64.96923076923076,0.5222247079778695,17.234614581984825,0.0025220442577699237,97.769777903163,61722.6758719273,4.571981464689632,Reconnaissance,UNSW-NB15
192.168.1.36,10.0.0.90,61437,4817,6,72.60845342259502,412,454,42973,350,596.6660623915495,11.926985897354337,0.8767243322992131,0.4424713224282172,1.836491502804837,0.013094773672547329,0.48407127693968155,0.3645905704521365,72,187,23,3,92,4,104.30339805825243,0.7709251101321586,3.0275847939248446,5.879993676142209,0.01983240149213654,108.40068903045619,4328.133947104029,3.7961559509981946,BENIGN,UNSW-NB15
192.168.1.201,10.0.0.179,30010,25578,6,13.577562252106109,191,246,40264,45527,6318.586385909766,32.18545360984914,0.7265194900608279,0.43516073427692215,0.32101136478953723,0.017996130788513205,0.47805355152858187,0.18240066378500225,56,296,20,5,85,4,210.8062827225131,185.0691056910569,3.093915269907888,23.56812201082667,0.08248903442341199,35.409169767961075,59880.89250582905,3.279779786555734,BENIGN,UNSW-NB15
192.168.1.103,10.0.0.84,32877,34104,6,31.08986890216919,421,230,4728,23569,910.1678778074768,20.939297043950504,0.3637837840533783,0.3204889753736738,0.2846470113849198,0.3504321020187165,0.00772875038069569,0.03666558856917465,11,68,0,9,25,0,11.23040380047506,102.47391304347826,2.9601516320419097,26.660429807407972,0.00707626013774057,36.18999251919405,43085.36041111909,6.867477458803572,BENIGN,UNSW-NB15
192.168.1.152,10.0.0.212,43979,12538,6,109.49941237189044,694,449,45014,19310,587.4369424151594,10.4384121817755,0.3207626887890511,0.23795760560863824,0.20422922505335123,0.30076457957448954,0.4102665635416712,0.17625126870757507,20,70,30,3,2,4,64.86167146974063,43.00668151447662,2.4305973454371204,10.650444070054352,0.003652987640166404,56.91066529473481,63596.32839714322,1.108954661387541,Backdoors,UNSW-NB15
192.168.1.159,10.0.0.3,33626,13700,6,31.86803414494007,472,269,24821,4968,934.7611422943648,23.252140267888294,0.6617782694632451,0.48250533835269527,0.9141355321769186,0.18606971322794696,0.07405082901238311,0.017686490278714273,65,377,21,9,68,4,52.58686440677966,18.46840148698885,7.427845028409174,17.661075997697097,0.0407932285401549,82.90117343436374,43572.58692603261,4.094267242845043,Exploits,UNSW-NB15
192.168.1.76,10.0.0.158,3546,48355,6,104.6187958777798,311,318,59359,22872,786.0059878347846,6.012303952865458,0.18410843165874693,0.17619961775035442,1.0120242395442955,0.07580911233632154,0.026054875882444314,0.41398315579967104,22,317,33,5,95,2,190.86495176848874,71.9245283018868,0.21883397874866295,29.851240689103182,0.0042057452134511945,50.660824210199415,4290.531257600341,6.832095487050252,BENIGN,UNSW-NB15
